Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2020,AL,Alabama,Madison,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,38.7,,,37.3,40.2,395211,01089,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-86.5510802 34.7642377),1588
2021,AL,Alabama,DeKalb,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.4,12.8,71813,01049,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Choctaw,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,13.8,,,10.9,16.6,12533,01023,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-88.2488894 31.9909539),1494
2021,AL,Alabama,Dallas,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,7.3,,,6.3,8.4,37619,01047,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-87.11436 32.3335263),1542
2020,AL,Alabama,Marshall,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,45.4,,,36.3,53.9,98228,01095,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-86.3216681 34.3095637),1590
2021,AL,Alabama,Washington,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.2,,,22.0,28.8,15147,01129,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-88.2124041 31.4085035),1641
2021,AL,Alabama,Colbert,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.1,,,16.5,22.0,57474,01033,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-87.8014569 34.703112),1498
2020,AL,Alabama,Morgan,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,83.4,,,81.2,85.5,123668,01103,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Montgomery,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.6,,,15.4,20.3,227434,01101,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-86.2044615 32.2028812),1593
2021,AL,Alabama,Jefferson,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,8.4,,,7.2,9.7,667820,01073,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Houston,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,14.7,,,12.0,17.7,107458,01069,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-85.2964111 31.1581831),1551
2021,AL,Alabama,Butler,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.7,,,10.3,15.5,18884,01013,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-86.6819689 31.751667),1490
2021,AL,Alabama,DeKalb,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.9,,,12.5,20.1,71813,01049,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Hale,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,20.5,,,17.8,23.3,14754,01065,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-87.6230608 32.7527958),1549
2021,AL,Alabama,Greene,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,26,,,22.7,29.4,7629,01063,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-87.9642005 32.8444965),1548
2021,AL,Alabama,Hale,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,19.3,,,16.5,21.9,14754,01065,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-87.6230608 32.7527958),1549
2021,AL,Alabama,Perry,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,34.3,,,29.5,39.6,8355,01105,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,Clay,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,33.4,,,28.6,38.5,14190,01027,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-85.8635254 33.2703999),1496
2021,AL,Alabama,Clarke,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,13.3,,,10.6,16.3,22760,01025,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Elmore,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,16.2,,,13.7,18.9,89304,01051,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-86.1427347 32.597229),1544
2020,AL,Alabama,Bullock,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,72.3,,,69.7,75.0,10320,01011,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-85.7172613 32.1017589),93
2021,AL,Alabama,Henry,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,20.2,,,17.2,23.6,17459,01067,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Marengo,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.6,7.1,18996,01091,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.791091 32.2475911),1589
2021,AL,Alabama,Pickens,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,76.5,,,71.5,81.1,18801,01107,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-88.0968644 33.2968003),1632
2021,AL,Alabama,Barbour,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.3,,,9.9,12.9,24964,01005,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-85.4051035 31.8702531),1488
2020,AL,Alabama,Henry,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,40.3,,,32.8,48.1,17459,01067,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Choctaw,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,37.1,,,31.1,42.5,12533,01023,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-88.2488894 31.9909539),1494
2021,AL,Alabama,Perry,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,11.4,,,9.2,14.2,8355,01105,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,Cleburne,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.8,3.6,15103,01029,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-85.5161261 33.6719637),1497
2021,AL,Alabama,Geneva,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,25.8,,,21.3,30.4,26701,01061,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-85.8210224 31.0923822),1547
2021,AL,Alabama,Tuscaloosa,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.7,,,81.6,87.5,227007,01125,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Cherokee,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,26.5,,,22.1,31.3,24996,01019,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-85.6542417 34.0695153),1493
2020,AL,Alabama,Marshall,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,82.3,,,79.8,84.9,98228,01095,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-86.3216681 34.3095637),1590
2021,AL,Alabama,Butler,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,21.4,,,17.6,25.5,18884,01013,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-86.6819689 31.751667),1490
2020,AL,Alabama,Winston,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,16.5,,,11.1,22.4,23652,01133,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-87.3653458 34.1545665),1642
2020,AL,Alabama,Tuscaloosa,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.2,,,37.6,40.7,227007,01125,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Chambers,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.5,,,9.9,15.3,34541,01017,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-85.3940321 32.9155039),1492
2020,AL,Alabama,Washington,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,42,,,40.6,43.2,15147,01129,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-88.2124041 31.4085035),1641
2021,AL,Alabama,Dallas,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.8,,,24.7,32.9,37619,01047,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-87.11436 32.3335263),1542
2021,AL,Alabama,Colbert,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,24.2,,,20.0,29.0,57474,01033,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-87.8014569 34.703112),1498
2021,AL,Alabama,Elmore,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,16.6,,,13.3,20.4,89304,01051,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Elmore,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.6,,,6.2,9.1,89304,01051,HLTHOUT,COPD,CrdPrv,COPD,POINT (-86.1427347 32.597229),1544
2020,AL,Alabama,Winston,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,56.8,,,52.5,61.2,23652,01133,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-87.3653458 34.1545665),1642
2020,AL,Alabama,Autauga,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,84.1,,,81.7,86.3,59095,01001,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Covington,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.4,,,3.0,3.8,37524,01039,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-86.4487206 31.2439873),1539
2021,AL,Alabama,Bullock,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,20.2,,,16.3,24.2,10320,01011,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-85.7172613 32.1017589),93
2021,AL,Alabama,Franklin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.1,,,31.2,47.8,32013,01059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.8428144 34.4419892),99
2021,AL,Alabama,Crenshaw,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.7,,,9.9,15.6,13083,01041,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Wilcox,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,85.4,,,82.4,88.0,10446,01131,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Cleburne,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.8,,,8.9,15.1,15103,01029,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-85.5161261 33.6719637),1497
2021,AL,Alabama,Limestone,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.8,,,3.2,4.5,107517,01083,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-86.9813995 34.8102387),3134
2021,AL,Alabama,Cullman,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,18.2,,,15.3,21.1,89496,01043,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-86.8692666 34.1319229),1541
2021,AL,Alabama,Randolph,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,16.1,,,13.6,18.7,21989,01111,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-85.4640637 33.2964614),104
2021,AL,Alabama,Bibb,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.7,,,16.2,21.4,22477,01007,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-87.1271475 33.0158929),92
2020,AL,Alabama,Franklin,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,36.4,,,29.3,44.9,32013,01059,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-87.8428144 34.4419892),99
2021,AL,Alabama,Geneva,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.6,,,3.1,4.0,26701,01061,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-85.8210224 31.0923822),1547
2021,AL,Alabama,DeKalb,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,15,,,12.2,18.2,71813,01049,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-85.8040207 34.4609148),1543
2020,AL,Alabama,Mobile,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.8,,,71.7,77.9,413073,01097,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-88.1965682 30.6845725),1591
2021,AL,Alabama,Coffee,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.3,,,6.3,8.4,54174,01031,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-85.9896022 31.402258),95
2021,AL,Alabama,Etowah,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,15.2,,,12.4,18.4,103162,01055,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-86.0342629 34.0476407),98
2021,AL,Alabama,Pickens,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.8,,,28.1,37.9,18801,01107,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-88.0968644 33.2968003),1632
2021,AL,Alabama,Marion,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.5,,,15.9,21.3,29246,01093,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-87.881551 34.1382194),102
2021,AL,Alabama,Wilcox,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.8,,,28.0,38.0,10446,01131,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Dale,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,9.9,,,8.6,11.5,49342,01045,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-85.609476 31.4306536),97
2021,AL,Alabama,Lowndes,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,29.6,,,25.1,33.9,9965,01085,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-86.6505859 32.147888),1587
2021,AL,Alabama,Blount,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,10.9,14.8,59041,01009,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-86.56644 33.9773575),1489
2020,AL,Alabama,Clarke,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84,,,82.1,85.7,22760,01025,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Baldwin,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.5,,,10.5,14.7,239294,01003,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-87.7460666 30.6592183),91
2020,AL,Alabama,Mobile,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,74.7,,,71.5,77.9,413073,01097,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-88.1965682 30.6845725),1591
2021,AL,Alabama,Coffee,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,7.3,,,6.0,8.7,54174,01031,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-85.9896022 31.402258),95
2021,AL,Alabama,Perry,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,6.2,,,5.5,7.0,8355,01105,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,31.6,,,27.1,36.3,227007,01125,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Butler,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,14,,,11.2,17.0,18884,01013,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-86.6819689 31.751667),1490
2021,AL,Alabama,Pickens,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,36.4,,,31.8,41.1,18801,01107,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-88.0968644 33.2968003),1632
2021,AL,Alabama,Cleburne,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,10.1,,,8.4,11.9,15103,01029,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-85.5161261 33.6719637),1497
2020,AL,Alabama,Geneva,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,82.2,,,79.6,84.5,26701,01061,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-85.8210224 31.0923822),1547
2020,AL,Alabama,Hale,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,19.1,,,14.4,23.8,14754,01065,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-87.6230608 32.7527958),1549
2021,AL,Alabama,Butler,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,6,,,5.3,6.8,18884,01013,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-86.6819689 31.751667),1490
2021,AL,Alabama,Lawrence,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,8.4,,,7.4,9.6,33090,01079,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-87.3218651 34.529776),1585
2021,AL,Alabama,Cherokee,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,16.3,,,13.8,19.1,24996,01019,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-85.6542417 34.0695153),1493
2021,AL,Alabama,Shelby,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,,,6.7,8.3,226902,01117,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-86.6780894 33.2630428),1636
2021,AL,Alabama,Lee,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.9,,,9.4,12.5,177218,01081,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-85.3530477 32.6040644),1586
2021,AL,Alabama,Elmore,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,10.4,,,8.1,13.0,89304,01051,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Clarke,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,23.7,,,20.4,27.2,22760,01025,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Fayette,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,5.8,,,5.0,6.7,16148,01057,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-87.7642923 33.7161568),1546
2021,AL,Alabama,Etowah,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.7,,,5.9,7.5,103162,01055,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-86.0342629 34.0476407),98
2020,AL,Alabama,Lauderdale,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.2,,,69.7,78.2,94043,01077,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-87.6509966 34.9041221),1584
2021,AL,Alabama,Crenshaw,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.5,,,20.1,27.1,13083,01041,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Coosa,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.5,,,9.3,14.1,10450,01037,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-86.2434818 32.9314453),96
2021,AL,Alabama,Autauga,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,30.2,,,26.0,34.9,59095,01001,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-86.6464395 32.5322367),90
